olympia_gateway_id,olympia_address,babylon_address,first_seen_at_olympia_state_version,supply_fixed,initial_babylon_name,initial_babylon_symbol,initial_babylon_description,initial_babylon_supply
834,top_rr1qd0my8w57htl2lqsfaazckhfv7a2scgvzkz25tudx09ss3xqjw,"",263040571,t,TOP Token,top,Radix Top Influencer Token by RadixCharts,11000000000000000000000
835,pvc_rr1qvuflndnvy5t3lay4hsxzudd4z8pcjt57392qlx58agsy0gl52,"",263067251,t,PrivateCoin,pvc,The token that made for Ocisplash,100000000000000000000
836,oci47v0_rr1qvlsqlv2w5rg9p573u9hx2tyduyg940zzjqj7kz3mtsscpkn44,"",263952937,f,Ociswap LP 47 ROBO/XRD V0,oci47v0,Ociswap liquidity provider share for pool ROBO/XRD,764529474135530529409
837,test_rr1qvmmn3yge4440a0c77mr6xkt35peewzwps743nl6n7rsww0j2m,"",264510521,t,test token ,test,testestestets,1000000000000000000000
838,genav_rr1qvl8jf8hdde599lm0gmz3cevg26v0dt6r4qnuqdzhdws9vr4yc,"",264957357,t,Genesis Avatars,genav,"Genesis Avatars are the first 10,000 playable avatar NFTs living on the Radix Ledger and are the very first inhabitants of Parabox's Genesis Plaza.",10000000000000000000000
839,genava_rr1qdjml5sdjllltqrvywjaz76h0f3gs09x8znvg6u9wq2qm6q4dv,"",264957656,t,Genesis Avatars,genava,"Genesis Avatars are the first 10,000 playable avatar NFTs living on the Radix Ledger and are the very first inhabitants of Parabox's Genesis Plaza.",10000000000000000000000
840,genav_rr1q0m2p3veea0m7rwn2kd5j932sqjf2ljshkfq9qm3cayq2p90cm,"",264981062,t,Genesis Avatars,genav,"Genesis Avatars are the first 10,000 playable avatar NFTs living on the Radix Ledger and are the very first inhabitants of Parabox's Genesis Plaza.",10000000000000000000000
841,ist_rr1qv9slqxck2fm2gvhzqnx6qvnn2ap4khaxz9x0hku3m8qq5hkma,"",265801824,t,INSTANT,ist,INSTANT is the official token of ImplementingDLT,1000000000000000000000000000
842,book_rr1qd49hmzxekasf2rfxwk4u6p6l424nr22pgtafep2t86sdt4yst,"",266010269,t,Booker Coin,book,First class trip to the moon on a Booker shaped rocket,10000000000000000000000
843,dsexrd_rr1qvymj39ul60srwyges5sjgfhxxmxr07kh077anyz5qpqqsyy4p,"",267640962,f,DeXian Staking Earning Token,dsexrd,DSE token for DeXian Staking Protocol,251862319372967494819924
844,ploof_rr1qvah7y08dg6hpvc8k4ylt4kzpxqh2039r6rmcxmvgdmqft87jv,"",268321538,t,PLOOF,ploof,"We can put your funds into a money market mutual fund, then we'll reinvest the earnings into foreign currency accounts with compounding interest, AND ITS GONE! ",1000000000000000000000
845,oci48v0_rr1qd9uzdxcmh806tep7t4pk0radayueu074369mguplhwse9vrr8,"",269613676,f,Ociswap LP 48 RBOY/XRD V0,oci48v0,Ociswap liquidity provider share for pool RBOY/XRD,56466490953539945904612
846,oci49v0_rr1q02rygpuy7n7qf6v0aynqq74fpf4qsrfav7ylu5sk2ps0sryx7,"",269614048,f,Ociswap LP 49 IST/XRD V0,oci49v0,Ociswap liquidity provider share for pool IST/XRD,5248559383209975670157084
847,hgold_rr1qw7yn0cnuwv9hutm6ykl2f6sl3vlepwxsszps6put7jswygz9p,"",269973575,t,HeroGold,hgold,Official Token of the Scrypto Heroes,1000000000000000000000000000
848,soil_rr1q0qmx8nnuugazkuzudxy035rqw0sg83tjrqex885kavqqa45xc,"",271732545,t,Pixel Soil,soil,$SOIL is the token representing the Pixel Art Radish NFT distributed exclusively to every holder of the first Radish harvest.,400000000000000000000
849,god_rr1qvrrwnuwn28dlpeku223hzyqve0ucfae4zg4dwgzfelsl25z8t,"",271784677,t,GOD,god,"The Omnipotence, Omniscience, and Omnipresence of God.",10000000000000000000000000
850,bunn_rr1q0m4wtel39u0r687c2em46x8dzv2w29urgrrg58rse3qr2luyd,"",271786597,t,ROBERT BUNN,bunn,BUNN,10000000000000000000000000
851,tomrp_rr1q0yqdzcdkljpfsga7hgrrpwespcpqtd88r0p3vaacqcqy5dfmf,"",273143434,t,the one million radix project,tomrp,"21 piece digital art collection, to anyone from no one.",21000000000000000000
852,zaf_rr1qd9ynag33662vexl47qjath5yg8rh7rgfxexysvtx33sjlyqxp,"",273629821,t,Zafiro,zaf,Token feito por Pourponikon,15000000000000000000000000
853,walker_rr1qwexf2l6jn6ycuqzf9e7yl32tnsfhqhrnmug8qvqvfesfclaph,"",273892630,t,DreamWalkers,walker,"Dreamers are the architects of tomorrow, the visionaries who imagine a better world and the pioneers who dare to bring those dreams to life...",2023000000000000000000
854,oci50v0_rr1qd63plkquzwrg2jt4rqn2uehu6jl633z594f2xzmxs2qqhvl4m,"",275278128,f,Ociswap LP 50 RDS/XRD V0,oci50v0,Ociswap liquidity provider share for pool RDS/XRD,276393013601349440539296
855,oci51v0_rr1qw8letr82n0et0hxk9egqhc6rk06e3gqfj6sz7u0r3es7rdjqr,"",276434215,f,Ociswap LP 51 PARA/XRD V0,oci51v0,Ociswap liquidity provider share for pool PARA/XRD,2940626172079768031361398
856,sj_rr1q0gyp0k4nuj07jlyxdm4zgk0r4pch5lsejs5cnr3yvyqqj5ugd,"",277185971,f,Srilankan Junglers,sj,"Preserve The Rainforest, Own A Piece Of Nature",10000000000000000000000
859,luv_rr1q0ugneyeltgp3dvgnsnzfq8mlnusq0lyg95zcun8rg5svuw2wt,"",279661759,f,luv,luv,AVOlight.com,1000000000000000000000000
860,wojak_rr1qv5agjrd8r9fulmuzuyazamrl80qvtguags3m9j0p9sq4u782q,"",279713012,t,WOJAK,wojak,WOJAK MEMECOIN ON RADIX DLT,420690000000000000000000000000000
861,pepe_rr1q0u4ghjd442l50ahcxwkdgr5zmgrvcffpm24gnk683hsxr6kf3,"",279713313,t,PEPE,pepe,PEPE MEMECOIN ON RADIX DLT,420690000000000000000000000000000
862,nbl_rr1q024fgytkpwaqhha4hazhhpvpz0lkrxpyyj0jv0r0tls0j8j5c,"",280519321,f,Nebula,nbl,The official token for NebuLAB activities on the Radix network.,1000000000000000000000000
863,jungler_rr1qw88chskw8uy2mrejxgfrcsx85s8k2sctdskfun49rnsvtlzhv,"",280956204,f,Sri Lankan Junglers,jungler,"Preserve The Rainforest, Own A Piece Of Nature",
864,junglers_rr1q0xnml9umhyfd9m52prhd6ytnyxw602tw34qfagaaxjqp8r3ck,"",280957984,f,Sri Lankan Junglers,junglers,"Preserve The Rainforest, Own A Piece Of Nature",10000000000000000000
865,poker_rr1qv42c8vz4854eumgehzkwp7kr3n0jy3vqrsprp0cccask2x37a,"",281091430,t,poker.xrd,poker,"poker.xrd / pokerxrd.com is the first poker room exclusively on Radix DLT. There will be poker tournaments, sit and go tables and all fees will go to $poker's owners.",100000000000000000000000000
866,pecc_rr1qve87ntudknvzsyxprxaj4y63xpf2r00acvvvj80aezqfmywa5,"",281397551,t,Radix Capsule,pecc,Project Elysium Community Capsule,10000000000000000000000
867,percc_rr1qv3uuwyaghxfshxnadh7xxx8pxzynptap04kjq5nvkkq44nvcl,"",281400268,t,Project Elysium,percc,Project Elysium Radix Community Capsule,10000000000000000000000
868,oci52v0_rr1qvsrjyyhc70wsq3kfyxl5s7vsy6q0txj7s0eu57l56hquxp9ey,"",281797939,f,Ociswap LP 52 PEPE/XRD V0,oci52v0,Ociswap liquidity provider share for pool PEPE/XRD,855363687171549861706936500
869,oci53v0_rr1qwuy8v69eyg8jp30w36mzt3w58twkeass5a4ut5flkestsmamk,"",281800620,f,Ociswap LP 53 LUV/XRD V0,oci53v0,Ociswap liquidity provider share for pool LUV/XRD,1384813964490005922458672
870,oci54v0_rr1qw8vyssnafrlxp7uudr2t6adjmvpzrdtrtleuf3qwgwqgay3eh,"",282212589,f,Ociswap LP 54 WOJAK/XRD V0,oci54v0,Ociswap liquidity provider share for pool WOJAK/XRD,688294871829911753148119699
871,country_rr1qduw9f7rr6z8fkjxytg9ryz4m5nlyly3eyy2z87r3cfqmd7p64,"",282932789,t,Countries NFT,country,The NFTs are created by ImplementingDLT for all countries,197000000000000000000
872,c2pepe_rr1qdaj88l492hh2v3p2a4jezkkwl8xhpzv8c35pr9crf2stnw3ye,"",283031835,f,PEPE LP token for CaviarSwap V2 pool: C2PEPE,c2pepe,CaviarSwap liquidity provider share for the token pepe_rr1q0u4ghjd442l50ahcxwkdgr5zmgrvcffpm24gnk683hsxr6kf3 in pool: C2PEPE,10000000000000000000000000000000000000000
873,c2xrd15_rr1qd6gjs9k7vj370zhpeuqxk3yc47w306sp67xjmanj06qa2npdm,"",283032178,f,XRD LP token for CaviarSwap V2 pool: C2XRD15,c2xrd15,CaviarSwap liquidity provider share for the token xrd_rr1qy5wfsfh in pool: C2XRD15,10000000000000000000000000000000000000000
874,yogi_rr1qd6rvhf2rywymxv4xaqyu860up3asl549rkrzvy0fwsqje5508,"",283116030,t,YOGI,yogi,MEME FOR ALL FROM RADIX,1000000000000000000000000
875,pxl_rr1qdqqvv5g44yp8mfuwre5vehu9j59yp38j2xml38jc65skkrzr6,"",284011279,f,Pixel Token,pxl,This is the Pixel token.,1000000
876,lokitest_rr1q0adj7qcfdykxhgz7jx0rk6dgltncfqg6tpu8ttmg8jqxdgps3,"",284637626,t,Test RLOKI,lokitest,Test Token for $RFLOKI. A Memecoin on Radix,10000000000000000000000000
877,lppepedfp2_rr1qvfgqt8p2s4ft3sja0cge78azmvrfl9cjt3vsjjy6zyq22f7ng,"",284639679,t,PEPE LP token for PEPE/DFP2 Pair on DefiPlaza,lppepedfp2,This LP token represents your share of the PEPE liquidity of the PEPE/DFP2 Pair on DefiPlaza's cDEX.,1000000000000000000000000000000
878,lpdfp2pepe_rr1qwvrsjsszms7yyushyk0kc4vsmyhurrtrqrdnqhfn38q9tvd3y,"",284639716,t,DFP2 LP token for PEPE/DFP2 Pair on DefiPlaza,lpdfp2pepe,This LP token represents your share of the DFP2 liquidity of the PEPE/DFP2 Pair on DefiPlaza's cDEX.,1000000000000000000000000000000
879,city_rr1qvgd8gshpucuzxv3mjwqj20gmrtf69dd62ta4wfx4sjs0kc3kr,"",285253269,t,City NFT,city,The NFTs are created by ImplementingDLT for cities,10000000000000000000000
880,people_rr1qwe9werg4pc848kuukcy4p9q9fh2w96jqfde6ydv6ypsd9mazp,"",285253968,t,People NFT,people,The NFTs are created by ImplementingDLT for people,4000000000000000000000000
881,company_rr1q0adpy5s7xky3gkp6p5flzhhfuln35gefwelfm57q7aq6pn6t4,"",285254483,t,Company NFT,company,The NFTs are created by ImplementingDLT for company,100000000000000000000000
882,blon_rr1qwlgucqvxs8w57k3huly3fjt8gcfv6d4n96pnfch9tusr3t6t0,"",285506596,t,/bobbylon,blon,We have come a long way gentleman so here is your pave of success to the digital financial era.,223000000000000000000000
883,niko_rr1qw3xw0xrqyldr20yx0pr8wzvrljys6vn7mptktm9sy6szfcuca,"",285565123,t,Niko Coin,niko,Because everyone loves to have a little bit of Niko in him,1337000000000000000000
884,luv_rr1qww39cx645k2cnuhauhvm3wwwfx9lcc46uqmp9ky32gqhxcpnc,"",286056965,t,LUV,luv,AI interactive entertainment / game platform utility token for the AVOlight ecosystem.,1000000000000000000000000000000
885,rloki_rr1qdalpj8tdfjyevhax0wrr48cfh5mdm5uhvjtuf88827srd4gtv,"",286749867,t,RookieLoki,rloki,RLOKI is coming to Radix to become one of the most powerful & Popular Memecoin on Radix Open Network and Onboard Users through RLOKI on Radix,49000000000001000000000000000000
886,oci55v0_rr1qvhg2thkp3ur7lh3mrrn2pdkw99ewlng58h4e2hnv5ysdlhxtx,"",287885334,f,Ociswap LP 55 RLOKI/XRD V0,oci55v0,Ociswap liquidity provider share for pool RLOKI/XRD,110581008839837025169238961
887,luv_rr1qv99sd5edzmqxeaqlx785k8k30m0h23mc24nxvwsgmfshrvspw,"",288670528,t,luv,luv,❤,1000000000000000000000000000000
888,code_rr1qwqxjxkcvml2l4sk0hgna04vqqzq7eu3sxjl9h7u5ncq3u7hnd,"",288804650,t,$CODE,code,Project Elysium Ecosystem token,1000000000000000000000000
889,tibb_rr1qdgd8le3dvxshv4dxvxq2vwsucl5pdzgscwqy8t92wwq3s09y9,"",288872356,t,TibDraob,tibb,"With this token, you will keep it Broad.",10000
890,ddrab_rr1qd67td2gvtgct0yuhnw29v3mrdvde03sc67mle6xjm3qsh5vnm,"",288885658,f,DribDrab,ddrab,"With this token, you will keep it Broad.",10000000000000000000000
891,oci_rr1qvltjj8u5s6grane4pxfmdcjf8t2vnp9fcmuu5te969qerm90s,"",289729703,t,Ociswap,oci,"Swap, create and earn tokens on Ociswap",100000000000000000000000000
892,tsrgg_rr1qdyrdtktlxvuyvtdcgx4znpr8vkqhdmftz58mh28xjlqx2xvzd,"",290377100,t,Tesseract GG,tsrgg,The Tesseract is a Multiverse NFTs Collection developed with the Foton SDK and used on the Foton Marketplace to build status and unlock unique features.,20000000000000000000000
893,spkl_rr1qw68pyuarchx626x267wemwp5l0098wq3fxvjum97leq53fmlu,"",291170458,t,Sparkles,spkl,A sparkling water venture where the holders are distributed the revenue. ,10000000000000000000000000
894,arc_rr1qdhxl9f6f4yxev70qsnkemc7pj8zpcwm3fs8gr5rn86q83wl52,"",291347295,t,ArcaneLabyrinth,arc,"ARC Token: Arcane Labyrinth core, as Governance & In-Game token. Has an important role in the ecosystem, providing decision-making power and added value to the game. ARC connects players with thrill and control in an unforgettable adventure.",100000000000000000000000000
895,arcn_rr1qd8f5hkqmpfj0s0dv68kp7yxgg6v895yyqnxcdxhqz0qj3ukqh,"",292373778,t,Arcane Labyrinth NFTs,arcn,4567 unique NFT characters that can be played in the Arcane Labyrinth game.,4567000000000000000000
896,xrdeem_rr1qd5e5upx8kvmdfhre8un22rlntmpfragk6hq4r20rd3qwhlkzn,"",293421513,f,XRD.domains Redemption Token,xrdeem,XRDEEM token - XRD.domains.,1000000000000000000000000000
897,otp_rr1qde9w2jcgqnpft0hde9dxzznpzg8ney53vfeum0t7r8qrw4c4j,"",293422908,f,One-time password token for the XRD.domains management panel.,otp,XRD.domains OTP token.,1000000000000000000000000000
898,sqchad_rr1qdxfp0zqps7lylu2r2hcazw4uaknm3qkpmy99fjuhshs2qajfm,"",295292937,t,Squid Chads,sqchad,"Squid Chads, a collection of 3333 handsome Squids swimming around on the Radix DLT. They were created out of love for the community.",3333000000000000000000
899,cameo_rr1q03n90z9tvpchl89uxetruhxpq9utxxh88t8dw2xzj5qrq6h74,"",295673007,t,PE-CAMEO,cameo,Cameo token is redeemable for one CAMEO NFT. The NFT is tradable and will be redeemed by the holder to be used to help us create a custom character in any edition of our graphic novel.,1000000000000000000000
900,coral_rr1qvw0w3nrrqatslqeyj9sdfewuv63x4txu0nnkp8yrahqz8zy8n,"",295772346,t,CORAL,coral,A goldmine deep within the ocean of the Squid Chads,200000000000000000000000000
901,rpb_rr1q0n4tg6yxp0vhqhsp803euq02tkdzvlfseccufnm0gdsjqx9xw,"",296986962,t,RadicaBoard,rpb,"Radical Pixel Board - The digital billboard to display advertisements, images, or other content.",20736000000000000000000
902,oci56v0_rr1qv74fvs3d385r2srlu4t07vhvvz995l5zfq2ecr98lrs8wcrqn,"",297064323,f,Ociswap LP 56 RZR/XRD V0,oci56v0,Ociswap liquidity provider share for pool RZR/XRD,107543189779883741261276
903,oci57v0_rr1q0zvsqluv7y98eqhn7yh8qrzmtwzd6n5kjsryd0fta3qh7sf3j,"",297065904,f,Ociswap LP 57 NIP/XRD V0,oci57v0,Ociswap liquidity provider share for pool NIP/XRD,35455169364385286708412
904,cheapy_rr1q0kx4rstay4ac4eh7xm4dsf9v9yzhuxc627s73ykzvzsjach8r,"",298024015,t,Cheapy Coin,cheapy,The cheapest and shittiest coin in the universe,10000000000000000000000000000
925,woo_rr1qwlgxz8eefadf4s6dzssq9u04mtmquvr28ada8kjak8srfxdgm,"",303658062,t,www.token.com,woo,this is the description of this beautiful token: www.token.com,100000000000000000000000
926,blss_rr1qvuz2dud40mvzqguv6mn6f0z08th88j92u85jmqmdrcs2fm5t8,"",303908350,t,Blessing,blss,A Digital Currency for Christians,1000000000000000000000000000000
927,ram_rr1qdte5y2yju8rkn8nslemhqj42y0ffqy47npeh9tx9uhq7q48tl,"",304586052,t,RAMOSS,ram,RAM is the oficial token of RAMOS COM,10000000000000000000000000000
928,delay_rr1qd8969azffzsdng784np5p49vznk94luexfxnvexuppqaater2,"",304776517,f,Delay Token,delay,"Since time is money, delay was minted.",9876543210000000000000000000
929,dextr_rr1qdesxnp4s74gfm54v2ravlw7atzx4xnkn8y2fx2fy5wsa0w998,"",304840942,f,DeXter,dextr,Contributor token for the first community-built Order Book Dex on Radix,800000000000000000000000
930,tst_rr1q0uljdjfuywvm0fcwgwzf0d02jssm6fvf2k86qgcq6rs3ww4nq,"",307335055,t,TEST,tst,THIS TOKEN IS A TEST,1000000000000000000000
931,ffgt_rr1qvawgzd05c9n5lwq8atrg04frq5r9j3ztw8sah0qr6dqs0lyw6,"",307336352,t,FIAT GAME TOKEN,ffgt,"",1000000000000000000000000
958,rlkt_rr1qwuj3sf6l28vy7n25hsvne88fde5p9m02c8fetuxx6cqn96wax,"",309407590,f,RookieLoki Lottery,rlkt,Lottery ticket for RookieLoki (RLOKI) Utility,50000000000000000000000
991,seils_rr1q0cuyr02lr4afr808vzl68upgfspmzc9qzm49eynt7aq3434dc,"",314927081,t,SEILS,seils,Theory of Everything,57135000000000000000000
1024,bvtv_rr1qvkpafsthv2qhdx7qh2tjjq4zfdlvn3dc65ln44kyvxsug9q8x,"",317671672,t,BrasovTV,bvtv,BVTV is the oficial token of BrasovTV,1000000000000000000000
1025,noci_rr1qv3dgpjkqhhqae625hp9pudmgctk4jdfwga3y8g0wwms8x4gfg,"",317683254,t,LeNoci,noci,NOCI is the oficial token of LeNoci,10000000000000000000000000
1026,ooval_rr1q0qcktnfdlpxpp8g9seeycangz3r8usdr5yg7k5njvzsef7y5r,"",318018864,t,OOVAL,ooval,OOVAL is the oficial token of OOVAL,10000000000000000000000000000
1027,see_rr1qdfzf8hr9a4e4c8a3tegpk8vesp2gat6lz3x8ddskhqse8s5jr,"",318080630,t,See.Cam,see,SEE is the oficial token of SEE.COM,9999999999999000000000000000000
1028,ati_rr1qwkh95gn8fymtm6au3v76q8a8mrev0nheacsfpvuqlrs7vu0vy,"",318652406,t,Aticarwash,ati,ATI is the oficial token of Aticarwash,999999999999000000000000000000
1029,bran_rr1qwus4y6exdw89nqanml88rpw6qr5uh2z6t3fu7yp4jhsjh93r0,"",318892229,t,Hanul Bran,bran,BRAN is the oficial token of Hanul Bran,9999999000000000000000000
1030,change_rr1q0qjnygqr3xtkd0wnam776xledja6rxdx05gpvdx8elqqgl8mv,"",318896393,t,Change,change,CHANGE is the oficial token of Change,888000000000000000000
1031,player_rr1qwa8nc2vlwkgvyjme6a5agn7rvu6lzu2xm99ra3p50aqk64ghu,"",318898096,t,Player,player,PLAYER is the oficial token of Wash Player,888888888888000000000000000000
1032,truck_rr1qw3t2heqzlewrchuh8ac4qfcfkrx3kput6ypp5vj26sqhlkmct,"",318899654,t,Truck,truck,TRUCK is the oficial token of Instant Truck Wash,888888000000000000000000
1033,oil_rr1qvs8aaeh960xqeh57957v06r8ud56ym5tr4usasymxdsmc4nt3,"",319229364,t,OIL,oil,OIL is the oficial token of motoaliza.ro,800000000000000000
1034,ezio_rr1qvtgrfkysfz274evsguaj7sah3wpvc54avql8atzq7vqayg299,"",319232568,t,Ezio,ezio,EZIO is the oficial token of Ezio Resort,10000000000000000000000000
1035,karma_rr1qddpyr53gl40kde6mg3vtswqp9e06gu8dgq73763tqqqwy9frq,"",320687881,t,Karma,karma,KARMA is the oficial token of Karma Concept,1000000000000000000000000
1036,fresh_rr1q0yty355lc09e65lz2vfsjyjas0e8cgjgl4nyyn99kxqydvzxn,"",322629168,t,Fresh,fresh,FRESH is the oficial token of Fresh Burger,888888888000000000000000000
1037,tdc_rr1qwjyumjs43reajzl94yc7688tth7al8qc6crzzkpx3qs2wq20x,"",322629972,t,TDC,tdc,TDC is the oficial token of TDC GLASS,24000000000000000000000000
1038,oci58v0_rr1qdw7ges4z47dw9rzm03zq0sycta9tjgx9m5l2p0yszdsc5g5kx,"",322961430,f,Ociswap LP 58 CRUMB/XRD V0,oci58v0,Ociswap liquidity provider share for pool CRUMB/XRD,2155972975514961285251653
1039,keiletest_rr1q0xq5adcewj20hduus3lqjvgr4ygpeqy74kgxxx7kvyqx08yue,"",325055343,f,Keilecoin test1.0,keiletest,This is a test Keilecoin.,1000000000000000000000
1040,jungler_rr1qwep57fx8e6cyt9hfpqcn8wpmcscrcnn7ppsprc9rqls8lxxgy,"",325069904,f,Sri Lankan Junglers,jungler,Conserve Sri Lanka's rainforest with our NFTs by holding a unique digital asset backed by a piece of Land!,10000000000000000000000
1041,ssh_rr1qvlfvdak04jyuxypny833wu068xmwkp5w6wt6ytawgmqjrxmz7,"",326783866,t,Ushuwarishuum,ssh,Used by the people of the sea.,3333000000000000000000
1042,hopium_rr1qvsfyexy8wn6a2amhz2mveneth56mqzhxf062pvugwys6n8qcc,"",327383997,t,Hopium Token,hopium,There is a degen monkey in everyone,1337000000000000000000
1057,pro_rr1qwn7xq5un44x66hzwlw7g4u89je7cq2hvccelzgw7dhq0xhu6r,"",330237980,t,Tuning Pro,pro,Tuning Pro is the oficial token of Tuning Pro ,10000000000000000000000000
1058,tuning_rr1qdwcq8tslge5jtrdextug2cmzjhgv5kgaf9flcal35wqslekdd,"",330240732,t,Tuning NFT,tuning,Tuning NFT is the oficial NFT of Tuning Pro ,1000000000000000000000
1059,oco_rr1qv2rar2eajf8grj9nvw0tfcwu5zzrjyy24drehkdy3gsz8rjfu,"",330473367,t,OceBulls,oco,"Your Memecoin HQ, where Radix DLT meets humor and moon-worthy fun to battle Babylon bears. Let's navigate the crypto world with a side of Oci-inspired community token #RunsOnRadix",50000000000000000000000000000
1060,hot_rr1qwfjcmgec8feay6yk3hkupal7h3jyl2exrmek872tdnq8cahtp,"",330770278,t,Rad Hot Chilies,hot,"A collection of Radically Hot Chili Pepper NFTs. Any similarity - direct or indirect - to a classic rock band or anything else on this planet, is entirely coincidental. We're Rad and we love Hot Chili Peppers. You too? Then these are grown just for you!",5280000000000000000000
1061,sigma_rr1qv2a0zf3qxg3g2kq9ztw04kfhs89qq45smr3q4ke845syxkmqy,"",330863689,t,Sigma,sigma,"Sigma (SIG) - The memecoin empowering individuality and redefining masculinity on RADIX, challenging Ethereum's dominance. Join us for independence, non-conformity, and financial freedom.",69000000000000000000000000000000
1062,sog_rr1qwn6mjcyrdljq5syxrqc4epqhuptr03jyus3ewruueqqkwqpfh,"",332242377,t,Scrypto OG,sog,This token is for the true OGs who started building on Radix before Babylon. 1 SOG can be used to redeem 1 Scrypto OG  NFT post-Babylon.,5000000000000000000000
1063,aso_rr1qd5k0nwpu6jejfsrmvdxjx2y2g57dy5hn88pyd8vcems9lxxaf,"",333686723,t,Asonido,aso,ASO is the oficial token of Asonido,99999999000000000000000000
1064,mad_rr1qddyt3wvnnk699myews2ugd4yj5d8svrwf2mutyzme7spcf6qf,"",333696959,t,Madrigust,mad,MAD is the oficial token of Madrigust,99999999999000000000000000000
1065,psarc_rr1qv3pzh8u2luxzqz7gttu57hadds2ws2x663znsg85ams39slh8,"",335075352,t,P.S ARC,psarc,do not move this token until we distribute the third vesting ARC token after babylon,1000000000000000000000000
1066,tronn_rr1qvgmkrk986huma0qujyn8yg6kf83ya0ruhycp0an3srsgmkqda,"",336637043,t,TRONN,tronn,An appreciation token of a Singha drinking silver haired fox.,9999000000000000000000
1067,nugs_rr1qwrtakqr7q4rllplj6t2atxtq2z5l4rxgj2zvskhtn7qcp5sr6,"",336666364,t,ChickenNugget ,nugs,buy this coin if you love nuggets!,100000000000000000000000000
1068,matt_rr1qw3cw0fxakh6y3w6480pwr87t77epwqlgl2nzlulzlls9yuzmk,"",337266993,t,Matt Coin,matt,"An ode to Matt, managing expectations in the Radix community since 2021.",1000000000000000000000
